"   ","ENTHICK","ENWIDTH","ENLENGTH","GRADE","PRODTIME","PRODUCTID","REDUCTRATE","TLELONG","TLMESH1","TLMESH2","TLMESH3","TLSPEED","TLTENSION","PLSPEED","AT1TEMP","AT1HCLCONC","AT1FECLCONC","AT2TEMP","AT2HCLCONC","AT2FECLCONC","AT3TEMP","AT3HCLCONC","AT3FECLCONC","RT4PH","RT4TEMP","RT1PH","EXWIDTH","EXTHICK","F1FORCE","F1ENTENS","F1EXTENS","F1SPEED","F1REDRATE","F1EMULPRESS","F1BLOWPRESS","F2FORCE","F2ENTENS","F2EXTENS","F2SPEED","F2REDRATE","F2EMULPRESS","F2BLOWPRESS","F3FORCE","F3ENTENS","F3EXTENS","F3SPEED","F3REDRATE","F3EMULPRESS","F3BLOWPRESS","F4FORCE","F4ENTENS","F4EXTENS","F4SPEED","F4REDRATE","F4EMULPRESS","F4BLOWPRESS","F5FORCE","F5ENTENS","F5EXTENS","F5SPEED","F5REDRATE","F5EMULPRESS","F5BLOWPRESS","CRMCOILTEMP","INSDATE","HCOILID","EXLENGTH","BISGGRADE","AIMEDWIDTH","AIMEDTHICKNESS","MAXAIMEDWIDTH","MINAIMEDWIDTH","MAXAIMEDTHICKNESS","MINAIMEDTHICKNESS","F2DSFORCES","F1FSLIP","F2FSLIP","F3FSLIP","F4FSLIP","F5FSLIP","F1EXTHICK","F2EXTHICK","F3EXTHICK","F4EXTHICK","F5EXTHICK","F1DSFORCES","F1OSFORCES","F2OSFORCES","F3DSFORCES","F3OSFORCES","F4DSFORCES","F4OSFORCES","F5DSFORCES","F5OSFORCES","F1DSGAP","F1OSGAP","F2DSGAP","F2OSGAP","F3DSGAP","F3OSGAP","F4DSGAP","F4OSGAP","F5DSGAP","F5OSGAP","F1GLEVEL","F2GLEVEL","F3GLEVEL","F4GLEVEL","F5GLEVEL","F1WRBEND","F2WRBEND","F3WRBEND","F4WRBEND","F1IMRBEND","F2IMRBEND","F3IMRBEND","F4IMRBEND","F5IMRBEND","STRIMOSGAP","STRIMDSGAP","STRIMOSLAP","STRIMDSLAP","F5WRBEND","F5RTYPE","F1ENTHICK","F6TENDIFF","F1TENDIFF","F2TENDIFF","F3TENDIFF","F4TENDIFF","F5TENDIFF"
"183","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1500.000","287.000","763.000","206.000","16.610","0.000","0.000","1483.000","763.000","678.000","253.000","18.710","0.000","0.000","1368.000","678.000","610.000","303.000","15.850","0.000","0.000","1191.000","610.000","669.000","351.000","14.490","0.000","0.000","803.000","669.000","159.000","357.000","1.630","0.000","0.000","","2024/3/26 10:04:24","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","740.500","700.000","-2440.000","-2170.000","-1090.000","0.000","4208.000","3426.000","2836.000","2477.000","2448.000","756.500","743.500","742.500","681.500","686.500","607.500","583.500","397.500","405.500","1032.000","849.000","684.500","173.500","335.500","339.500","151.000","304.000","679.000","586.000","-0.183","-0.511","0.004","0.153","-0.093","249.000","258.000","248.000","238.000","250.000","259.000","249.000","239.000","84.000","75.000","75.000","-21.000","-21.000","149.000","D ","5050.000","0","6","-5","0","0","2"
"184","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1499.000","286.000","764.000","206.000","16.610","0.000","0.000","1484.000","764.000","679.000","254.000","18.710","0.000","0.000","1375.000","679.000","608.000","303.000","15.850","0.000","0.000","1172.000","608.000","668.000","351.000","14.490","0.000","0.000","796.000","668.000","158.000","357.000","1.630","0.000","0.000","","2024/3/26 10:04:25","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","744.000","760.000","-2520.000","-2180.000","-1070.000","0.000","4212.000","3416.000","2835.000","2478.000","2447.000","755.500","743.500","740.000","683.500","691.500","593.500","578.500","394.000","402.000","1031.500","846.500","685.000","175.000","334.000","338.000","151.500","305.500","678.500","586.500","-0.185","-0.510","0.004","0.154","-0.092","248.000","258.000","249.000","238.000","249.000","260.000","250.000","240.000","85.000","75.000","75.000","-21.000","-21.000","149.000","D ","5028.000","0","6","-3","-2","1","2"
"185","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1503.000","288.000","757.000","206.000","16.610","0.000","0.000","1500.000","757.000","677.000","253.000","18.710","0.000","0.000","1368.000","677.000","604.000","303.000","15.850","0.000","0.000","1176.000","604.000","664.000","351.000","14.490","0.000","0.000","796.000","664.000","158.000","357.000","1.630","0.000","0.000","","2024/3/26 10:04:25","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","753.500","670.000","-2580.000","-2180.000","-1030.000","0.000","4209.000","3427.000","2838.000","2477.000","2450.000","757.500","745.500","746.500","682.000","686.000","595.000","581.000","395.000","401.000","1026.000","842.000","683.500","172.500","337.500","341.500","151.000","306.000","679.500","586.500","-0.184","-0.511","0.004","0.155","-0.093","249.000","259.000","248.000","238.000","249.000","260.000","250.000","240.000","85.000","75.000","75.000","-21.000","-21.000","148.000","D ","5034.000","0","4","0","0","-2","3"
"186","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1493.000","291.000","749.000","206.000","16.610","0.000","0.000","1494.000","749.000","673.000","254.000","18.710","0.000","0.000","1369.000","673.000","604.000","303.000","15.850","0.000","0.000","1178.000","604.000","666.000","351.000","14.490","0.000","0.000","803.000","666.000","161.000","357.000","1.630","0.000","0.000","","2024/3/26 10:04:25","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","751.000","620.000","-2560.000","-2200.000","-1090.000","0.000","4203.000","3409.000","2832.000","2478.000","2445.000","752.500","740.500","743.000","676.500","692.500","599.000","579.000","397.500","405.500","1037.000","854.000","684.000","173.000","335.500","339.500","151.500","305.500","679.000","586.000","-0.183","-0.511","0.004","0.154","-0.093","249.000","259.000","249.000","238.000","250.000","259.000","250.000","239.000","85.000","75.000","75.000","-21.000","-21.000","148.000","D ","5018.000","2","5","0","2","-3","3"
"187","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1494.000","290.000","763.000","206.000","16.610","0.000","0.000","1481.000","763.000","680.000","253.000","18.710","0.000","0.000","1370.000","680.000","608.000","303.000","15.850","0.000","0.000","1186.000","608.000","671.000","351.000","14.490","0.000","0.000","797.000","671.000","161.000","357.000","1.630","0.000","0.000","","2024/3/26 10:04:25","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","741.500","810.000","-2630.000","-2290.000","-1110.000","0.000","4205.000","3424.000","2832.000","2480.000","2445.000","753.000","741.000","739.500","678.500","691.500","604.500","581.500","395.000","402.000","1033.000","852.000","684.000","173.000","334.500","338.500","151.500","305.500","679.000","586.000","-0.181","-0.511","0.004","0.154","-0.093","249.000","258.000","249.000","238.000","250.000","260.000","250.000","240.000","85.000","75.000","75.000","-21.000","-21.000","149.000","D ","5032.000","1","5","-1","1","0","2"
"188","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1486.000","297.000","764.000","206.000","16.610","0.000","0.000","1480.000","764.000","681.000","253.000","18.710","0.000","0.000","1371.000","681.000","612.000","303.000","15.850","0.000","0.000","1178.000","612.000","677.000","351.000","14.490","0.000","0.000","804.000","677.000","160.000","357.000","1.630","0.000","0.000","","2024/3/26 10:04:25","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","743.500","690.000","-2520.000","-2210.000","-1090.000","0.000","4213.000","3430.000","2838.000","2484.000","2450.000","749.000","737.000","736.500","677.500","693.500","599.000","579.000","398.000","406.000","1045.500","862.500","684.000","174.000","333.000","338.000","150.500","304.500","679.000","586.000","-0.183","-0.510","0.005","0.154","-0.093","249.000","258.000","249.000","238.000","249.000","259.000","249.000","240.000","85.000","75.000","75.000","-21.000","-21.000","149.000","D ","5030.000","1","3","-5","-3","-1","2"
"189","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1483.000","298.000","759.000","205.000","16.610","0.000","0.000","1488.000","759.000","682.000","253.000","18.710","0.000","0.000","1367.000","682.000","612.000","303.000","15.850","0.000","0.000","1188.000","612.000","677.000","351.000","14.490","0.000","0.000","798.000","677.000","160.000","357.000","1.630","0.000","0.000","","2024/3/26 10:04:26","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","742.000","620.000","-2530.000","-2230.000","-1050.000","0.000","4211.000","3412.000","2839.000","2481.000","2451.000","747.000","736.000","746.000","680.000","687.000","606.500","581.500","395.000","403.000","1047.000","864.000","685.000","174.000","333.500","338.500","151.000","305.000","678.500","586.500","-0.183","-0.511","0.005","0.154","-0.092","249.000","258.000","249.000","238.000","249.000","259.000","250.000","239.000","85.000","75.000","75.000","-21.000","-21.000","150.000","D ","5026.000","0","4","-6","-1","0","3"
"190","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1495.000","296.000","769.000","206.000","16.610","0.000","0.000","1476.000","769.000","687.000","253.000","18.710","0.000","0.000","1364.000","687.000","616.000","303.000","15.850","0.000","0.000","1188.000","616.000","682.000","351.000","14.490","0.000","0.000","798.000","682.000","161.000","357.000","1.630","0.000","0.000","","2024/3/26 10:04:26","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","738.000","770.000","-2630.000","-2240.000","-1130.000","0.000","4202.000","3421.000","2839.000","2476.000","2451.000","753.500","741.500","738.000","680.500","683.500","604.500","583.500","396.000","402.000","1035.500","852.500","686.000","175.000","334.500","339.500","151.000","305.000","679.500","585.500","-0.183","-0.511","0.005","0.154","-0.094","249.000","258.000","249.000","239.000","250.000","260.000","249.000","240.000","85.000","75.000","75.000","-21.000","-21.000","151.000","D ","5008.000","1","4","-2","-1","-3","3"
"191","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1482.000","298.000","764.000","206.000","16.610","0.000","0.000","1482.000","764.000","684.000","254.000","18.710","0.000","0.000","1369.000","684.000","614.000","303.000","15.850","0.000","0.000","1185.000","614.000","679.000","351.000","14.490","0.000","0.000","797.000","679.000","159.000","357.000","1.630","0.000","0.000","","2024/3/26 10:04:26","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","734.000","800.000","-2560.000","-2220.000","-1110.000","0.000","4205.000","3410.000","2838.000","2480.000","2450.000","746.000","736.000","748.000","678.500","690.500","598.000","587.000","395.000","402.000","1050.000","867.000","685.000","174.000","335.500","340.500","151.000","305.000","678.500","586.500","-0.183","-0.511","0.005","0.154","-0.092","249.000","258.000","249.000","238.000","250.000","260.000","249.000","240.000","85.000","75.000","75.000","-21.000","-21.000","151.000","D ","4968.000","1","4","-4","-1","-2","1"
"192","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1487.000","297.000","767.000","206.000","16.610","0.000","0.000","1486.000","767.000","683.000","254.000","18.710","0.000","0.000","1364.000","683.000","614.000","303.000","15.850","0.000","0.000","1175.000","614.000","678.000","351.000","14.490","0.000","0.000","805.000","678.000","159.000","357.000","1.630","0.000","0.000","","2024/3/26 10:04:26","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","740.500","800.000","-2480.000","-2310.000","-1080.000","0.000","4205.000","3410.000","2832.000","2484.000","2445.000","750.000","737.000","745.500","674.500","689.500","602.000","573.000","399.500","405.500","1045.500","862.500","686.000","175.000","333.500","338.500","152.000","306.000","679.500","585.500","-0.183","-0.511","0.005","0.154","-0.094","248.000","258.000","249.000","238.000","250.000","259.000","250.000","239.000","85.000","75.000","75.000","-21.000","-21.000","150.000","D ","5014.000","0","4","-4","-1","-2","2"
"193","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1473.000","303.000","767.000","206.000","16.610","0.000","0.000","1468.000","767.000","681.000","253.000","18.710","0.000","0.000","1372.000","681.000","609.000","303.000","15.850","0.000","0.000","1194.000","609.000","673.000","351.000","14.490","0.000","0.000","806.000","673.000","160.000","357.000","1.630","0.000","0.000","","2024/3/26 10:04:26","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","734.500","900.000","-2560.000","-2200.000","-1100.000","0.000","4200.000","3420.000","2835.000","2481.000","2447.000","743.000","730.000","733.500","682.000","690.000","611.500","582.500","399.500","406.500","1062.500","881.500","685.000","175.000","334.000","339.000","151.000","305.000","679.500","585.500","-0.181","-0.510","0.005","0.154","-0.094","249.000","258.000","249.000","238.000","249.000","260.000","250.000","240.000","85.000","75.000","75.000","-21.000","-21.000","150.000","D ","5010.000","1","4","-4","-1","-1","2"
"194","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1483.000","299.000","767.000","206.000","16.610","0.000","0.000","1476.000","767.000","685.000","253.000","18.710","0.000","0.000","1371.000","685.000","610.000","303.000","15.850","0.000","0.000","1178.000","610.000","676.000","351.000","14.490","0.000","0.000","804.000","676.000","159.000","357.000","1.630","0.000","0.000","","2024/3/26 10:04:27","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","732.500","930.000","-2540.000","-2290.000","-1030.000","0.000","4217.000","3434.000","2843.000","2475.000","2454.000","747.500","735.500","743.500","679.500","691.500","597.000","581.000","398.000","406.000","1048.500","866.500","683.000","173.000","331.000","337.000","152.000","306.000","678.500","586.500","-0.182","-0.510","0.006","0.154","-0.092","249.000","258.000","248.000","238.000","250.000","260.000","250.000","240.000","85.000","75.000","75.000","-21.000","-21.000","151.000","D ","5002.000","0","4","-2","-3","-1","4"
"195","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1481.000","301.000","748.000","206.000","16.610","0.000","0.000","1501.000","748.000","679.000","254.000","18.710","0.000","0.000","1359.000","679.000","611.000","303.000","15.850","0.000","0.000","1190.000","611.000","670.000","351.000","14.490","0.000","0.000","805.000","670.000","160.000","357.000","1.630","0.000","0.000","","2024/3/26 10:04:27","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","753.000","810.000","-2350.000","-2090.000","-1070.000","0.000","4210.000","3414.000","2837.000","2477.000","2449.000","746.500","734.500","748.000","676.500","682.500","603.000","587.000","398.500","406.500","1052.000","868.000","684.500","173.500","333.000","339.000","150.500","304.500","678.500","585.500","-0.184","-0.511","0.006","0.154","-0.093","249.000","258.000","248.000","238.000","250.000","259.000","250.000","240.000","85.000","75.000","75.000","-21.000","-21.000","153.000","D ","5023.000","0","6","0","0","-2","3"
"196","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1475.000","298.000","751.000","206.000","16.610","0.000","0.000","1511.000","751.000","674.000","254.000","18.710","0.000","0.000","1371.000","674.000","605.000","303.000","15.850","0.000","0.000","1180.000","605.000","668.000","351.000","14.490","0.000","0.000","798.000","668.000","160.000","357.000","1.630","0.000","0.000","","2024/3/26 10:04:27","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","758.500","780.000","-2510.000","-2110.000","-1080.000","0.000","4204.000","3410.000","2833.000","2475.000","2446.000","743.500","731.500","752.500","681.500","689.500","595.500","584.500","396.000","402.000","1057.500","876.500","685.000","173.000","336.000","342.000","151.000","305.000","679.500","586.500","-0.181","-0.512","0.006","0.154","-0.093","249.000","259.000","248.000","238.000","250.000","260.000","249.000","239.000","89.000","75.000","75.000","-21.000","-21.000","159.000","D ","5038.000","0","4","0","3","-2","1"
